schemaVersion,recordType,name,slug,website,yc_url,description,batch,location,status,yc_tag,source_name,source_url
1.0,STARTUP,Golf,golf,https://golf.dev/,https://www.ycombinator.com/companies/golf,Agentic AI Security and Governance,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Serafis,serafis,https://serafis.ai,https://www.ycombinator.com/companies/serafis,Narrative intelligence for investors,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Synthio Labs,synthio-labs,https://synthiolabs.com/,https://www.ycombinator.com/companies/synthio-labs,Agentic AI platform for Pharma GTM teams,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,neoncoral,neoncoral,http://neoncoral.inc,https://www.ycombinator.com/companies/neoncoral,,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Acolite,acolite,https://acolite.ai,https://www.ycombinator.com/companies/acolite,AI Native Commercial Insurance Broker,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Feyn,feyn,https://www.usefeyn.com,https://www.ycombinator.com/companies/feyn,Custom models trained on your data,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Zeon Systems,zeon-systems,https://www.zeonsystems.ai/,https://www.ycombinator.com/companies/zeon-systems,AI-powered robotics for scientific lab automation.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Clarm,clarm,https://www.clarm.com,https://www.ycombinator.com/companies/clarm,"Build governed AI agents on your own data, without code",Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Hanji,hanji,https://hanji.dev/,https://www.ycombinator.com/companies/hanji,Turn your hardest documents into reliable data,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Percival,percival,https://percy.tech,https://www.ycombinator.com/companies/percival,Accelerating data analysis for research,Spring 2025,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Kestral,kestral,https://kestral.ai,https://www.ycombinator.com/companies/kestral,We automate your entire product development lifecycle.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Parsewise,parsewise,https://parsewise.ai,https://www.ycombinator.com/companies/parsewise,"Multi-document processing for your risk teams, AI agents, pipelines",Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Tinfoil,tinfoil,https://tinfoil.sh,https://www.ycombinator.com/companies/tinfoil,Encrypted AI with verifiable privacy,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Tegore,tegore,https://tegore.ai/,https://www.ycombinator.com/companies/tegore,Your new AI-powered math tutor.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,throxy,throxy,https://throxy.com/,https://www.ycombinator.com/companies/throxy,"Vertical AI agents running B2B outbound on autopilot, with human SDRs",Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Anana,anana,https://getanana.com,https://www.ycombinator.com/companies/anana,AI Workspace for Hospitality Commercial Teams,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,IRBC,irbc,https://irbc.com/,https://www.ycombinator.com/companies/irbc,AI-native financial institution for global businesses + agents.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Theta,theta,https://thetasoftware.com,https://www.ycombinator.com/companies/theta,Specialized AI for Every Job,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,QualGent,qualgent,https://www.qualgent.ai,https://www.ycombinator.com/companies/qualgent,AI Mobile App Quality Assurance Tester,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Human Behavior,human-behavior,https://www.humanbehavior.co/,https://www.ycombinator.com/companies/human-behavior,Understand your users beyond the numbers,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Cartpole,cartpole,https://cartpole.com,https://www.ycombinator.com/companies/cartpole,Building reinforcement learning environments,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Boost Robotics,boost-robotics,https://www.boostrobotics.ai,https://www.ycombinator.com/companies/boost-robotics,Robots for the inspection and maintenance of data centers,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Cactus Compute,cactus-compute,https://www.cactuscompute.com/,https://www.ycombinator.com/companies/cactus-compute,Tiny Edge AI For Tiny Devices,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Bramante,bramante,https://www.bramantebio.com,https://www.ycombinator.com/companies/bramante,Life sciences reagents and software,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Kairos,kairos,https://www.withkairos.co/,https://www.ycombinator.com/companies/kairos,Specialized AI for Critical Industries,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Mesmer,mesmer,https://mesmer.co,https://www.ycombinator.com/companies/mesmer,The operating system for the 100x Engineering Team,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Adentris,adentris,https://www.adentris.com,https://www.ycombinator.com/companies/adentris,Real-time AI Compliance & Revenue Integrity for Medical Providers,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Moby Analytics,moby-analytics,https://www.mobyanalytics.com/,https://www.ycombinator.com/companies/moby-analytics,AI financial auditors,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Pelica,pelica,https://www.pelica.com/,https://www.ycombinator.com/companies/pelica,AI agents for risk-bearing healthcare organizations,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Code Four,code-four,https://codefour.us/,https://www.ycombinator.com/companies/code-four,Modernizing the police workflow.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Cactus,oncactus,https://oncactus.com,https://www.ycombinator.com/companies/oncactus,All-In-One AI Growth Partner. Built for Trades.,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Wavedash,wavedash,https://wavedash.com,https://www.ycombinator.com/companies/wavedash,Play the latest games in your browser with no downloads,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,StarSling,starsling,https://starsling.dev/,https://www.ycombinator.com/companies/starsling,Self-Driving CI: fast AI-native GitHub Actions runners,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Text.ai,text-ai,https://www.text.ai/,https://www.ycombinator.com/companies/text-ai,Alfi - your group chat with social skills to bring friends closer,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Blueshoe,blueshoe,https://blueshoe.com,https://www.ycombinator.com/companies/blueshoe,The AI-Native Consumer + Plaintiff Law Firm,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Godela,godela,http://godela.ai,https://www.ycombinator.com/companies/godela,AI Physics Engine to replace simulations and prototypes,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Docket,docket,https://docketqa.com,https://www.ycombinator.com/companies/docket,AI agents for web testing,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Autonomous Technologies Group,autonomous-technologies-group,https://becomeautonomous.com/,https://www.ycombinator.com/companies/autonomous-technologies-group,Superintelligent financial advisor,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Adaptional,adaptional,https://www.adaptional.com/,https://www.ycombinator.com/companies/adaptional,AI-powered insurance claims review,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Meteor,meteor,https://browse.dev,https://www.ycombinator.com/companies/meteor,An AI-Native Browser,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Closera,closera,https://closera.com,https://www.ycombinator.com/companies/closera,AI Shopping Agent for Your Ecommerce Store,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Dedalus Labs,dedalus-labs,https://www.dedaluslabs.ai/,https://www.ycombinator.com/companies/dedalus-labs,Compute substrate for AI agents,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,truthsystems,truthsystems,https://www.truthsystems.ai,https://www.ycombinator.com/companies/truthsystems,Automatically blocking risky behavior with real-time governance agents,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lanesurf,lanesurf,https://www.lanesurf.com/,https://www.ycombinator.com/companies/lanesurf,Book any load in 10 minutes,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Datafruit,datafruit,https://datafruit.ai/,https://www.ycombinator.com/companies/datafruit,The AI workspace for software implementations,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lark,lark,https://getlark.ai/,https://www.ycombinator.com/companies/lark,The E2E testing layer for AI-driven development,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,EffiGov,effigov,https://effigov.com,https://www.ycombinator.com/companies/effigov,The AI OS for Cities,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Design Arena,design-arena,https://www.designarena.ai/,https://www.ycombinator.com/companies/design-arena,World's largest crowdsourced benchmark for AI-generated design,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lotas,lotas,https://www.lotas.ai,https://www.ycombinator.com/companies/lotas,AI for quantitative trading,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Monarcha,monarcha,https://monarcha.ai,https://www.ycombinator.com/companies/monarcha,Turn maps into data,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Nuntius,nuntius,https://www.nuntius.ai,https://www.ycombinator.com/companies/nuntius,Making Models Follow Rules.,Summer 2025,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Cyberdesk,cyberdesk,https://www.cyberdesk.io,https://www.ycombinator.com/companies/cyberdesk,Self learning computer use agent for developers,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Frizzle,frizzle,https://www.frizzle.com,https://www.ycombinator.com/companies/frizzle,AI Grading for Teachers,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Nori,nori,https://nori.ai,https://www.ycombinator.com/companies/nori,AI health coach in your pocket,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Proliferate,proliferate,https://proliferate.com?utm_source=yc&utm_medium=referral&utm_campaign=profile,https://www.ycombinator.com/companies/proliferate,Do your life's work with agents,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Magnitude,magnitude,https://magnitude.dev,https://www.ycombinator.com/companies/magnitude,Open source inference server for local models,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,DeepAware AI (Robotics Center of Silicon Valley),deepaware-ai-robotics-center-of-silicon-valley,https://roboticscenter.ai/,https://www.ycombinator.com/companies/deepaware-ai-robotics-center-of-silicon-valley,"Robots, parts & RL envs & evals - delivered in 48 hrs / pickup in SF.",Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Stellon Labs,stellon-labs,https://stellonlabs.com/,https://www.ycombinator.com/companies/stellon-labs,Building tiny frontier AI models that run on edge devices,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Doe,doe,https://doe.so/,https://www.ycombinator.com/companies/doe,"The boring stuff, handled. Everything else, supercharged.",Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,OneStop,onestop,https://www.askonestop.com,https://www.ycombinator.com/companies/onestop,The local internet for NYC.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Embedder,embedder,https://www.embedder.com,https://www.ycombinator.com/companies/embedder,Hardware-Aware AI for Embedded Software Development,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Channel3,channel3,https://trychannel3.com,https://www.ycombinator.com/companies/channel3,Database of every product on the internet,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Normal,normal,https://www.normalfactory.com/,https://www.ycombinator.com/companies/normal,Testing and certifying the hardware of the future,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,VibeFlow,vibeflow,https://vibeflow.ai/,https://www.ycombinator.com/companies/vibeflow,AI content manager that grows your company's online presence,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Nozomio,nozomio,https://www.nozomio.com/,https://www.ycombinator.com/companies/nozomio,product lab. focused on personal ai and context.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Mimos,mimos,https://www.trymimos.com/,https://www.ycombinator.com/companies/mimos,The growth OS for plaintiff-side law firms,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,TwentyTwo,twentytwo,https://twentytwo.bio/,https://www.ycombinator.com/companies/twentytwo,AI infrastructure for biosecurity,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Char,char,https://char.com,https://www.ycombinator.com/companies/char,The AI notepad that knows and works for you,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Relling,relling,https://relling.co,https://www.ycombinator.com/companies/relling,deploying the first billion robots for manufacturing,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Motives,motives,https://motives.ai/,https://www.ycombinator.com/companies/motives,Consumer focus groups run by AI,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Finto,finto-de,https://www.gofinto.com/,https://www.ycombinator.com/companies/finto-de,AI accounting for enterprise finance teams,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Autosana,autosana,https://autosana.ai,https://www.ycombinator.com/companies/autosana,AI agents for E2E testing across mobile & web,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Knowlify,knowlify,https://www.knowlify.com/,https://www.ycombinator.com/companies/knowlify,The AI Explainer Video Maker,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Omnara,omnara,https://omnara.com,https://www.ycombinator.com/companies/omnara,The Open-Source Alternative to Claude Managed Agents,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Alara,alara,http://alaradental.com,https://www.ycombinator.com/companies/alara,Procurement Platform for Dental Offices,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,OS3,os3,https://os3robotics.com/,https://www.ycombinator.com/companies/os3,Deploying US-Built Humanoid Robots & Training Video Action Models,Summer 2026,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Floot,floot,https://floot.com,https://www.ycombinator.com/companies/floot,The app platform inside Claude and ChatGPT.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Maximal,maximal,https://www.trymaximal.com,https://www.ycombinator.com/companies/maximal,Truckload Planning at Machine Precision,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,PARES AI,pares-ai,https://www.pares.ai/,https://www.ycombinator.com/companies/pares-ai,AI-native real estate services firm,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Altur,altur,https://altur.io,https://www.ycombinator.com/companies/altur,Voice AI Agents for Debt Collection,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Pleom,pleom,https://pleom.com,https://www.ycombinator.com/companies/pleom,Agentic Business Intelligence,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Pally,pally,https://pally.com,https://www.ycombinator.com/companies/pally,Your personal AI Assistant,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Certus AI,certus-ai,https://www.certus-ai.com/,https://www.ycombinator.com/companies/certus-ai,Replacing the restaurant phone line with Voice AI,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Reacher,reacher,https://reacherapp.com/,https://www.ycombinator.com/companies/reacher,We automate creator marketing for the world's largest brands,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,KERNEL,kernel,https://www.kernel.sh,https://www.ycombinator.com/companies/kernel,"Crazy fast, open source infra for AI agents to use the Internet",Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,CLODO,clodo,https://clodo.ai,https://www.ycombinator.com/companies/clodo,Planet-scale people discovery.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Fleetline,fleetline,https://fleetline.ai,https://www.ycombinator.com/companies/fleetline,Optimizing fleet planning with data driven algorithms,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Modelence,modelence,https://modelence.com,https://www.ycombinator.com/companies/modelence,Build production-ready apps with AI,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,TectoAI,tectoai,https://www.tecto.ai/,https://www.ycombinator.com/companies/tectoai,A Platform for AI Governance,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,RowFlow,rowflow,https://rowflow.ai,https://www.ycombinator.com/companies/rowflow,Replacing forms with AI conversations,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,NOSO LABS,noso-labs,https://noso.so,https://www.ycombinator.com/companies/noso-labs,Build AI agents for field technicians to diagnose and sell 10x better,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Luminal,luminal,https://luminal.com,https://www.ycombinator.com/companies/luminal,Making AI run fast on any hardware.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Paloma,paloma,https://getpaloma.ai/,https://www.ycombinator.com/companies/paloma,Digital transformation for real economy businesses,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Mixy,mixy,https://usemixy.com,https://www.ycombinator.com/companies/mixy,Make mashups without knowing how to DJ,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lapis,lapis,https://www.trylapis.com/,https://www.ycombinator.com/companies/lapis,"AI that creates and runs ads, end-end",Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Structured AI,structured-ai,https://www.getstructured.ai/,https://www.ycombinator.com/companies/structured-ai,The AI drawing review platform for architects and engineers.,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Zavo,zavo,https://zavopay.com,https://www.ycombinator.com/companies/zavo,AI Operating System for Restaurants ,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Nexus,gpt,https://agent.nexus,https://www.ycombinator.com/companies/gpt,We help non-technical teams build AI agents without engineers,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Bolna AI,bolna-ai,https://bolna.ai,https://www.ycombinator.com/companies/bolna-ai,Voice AI to enable India's next billion,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Scoop,scoop,https://scooplabs.ai,https://www.ycombinator.com/companies/scoop,Automating regulatory submissions for life sciences,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Caddy,caddy,https://caddy.app/,https://www.ycombinator.com/companies/caddy,Your Personal AI for everyday work. Lives in your texts.,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Tell if AI,tell-if-ai,https://tellif.ai,https://www.ycombinator.com/companies/tell-if-ai,"AI agents on real phones, growing brands across every platform.",Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Flick,flick,https://flick.art,https://www.ycombinator.com/companies/flick,We Handle AI. You Direct Films.,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,SellRaze,sellraze,https://sellraze.com,https://www.ycombinator.com/companies/sellraze,The fastest way to sell online.,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Unsiloed AI,unsiloed-ai,https://www.unsiloed.ai/,https://www.ycombinator.com/companies/unsiloed-ai,API for parsing multimodal unstructured data,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,LogosGuard,logosguard,https://logosguard.com/,https://www.ycombinator.com/companies/logosguard,The sensitive data redaction layer for AI,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Agentic Fabriq,agentic-fabriq,https://www.agenticfabriq.com,https://www.ycombinator.com/companies/agentic-fabriq,The control plane for AI agents.,Winter 2026,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Aleph Lab,aleph-lab,http://alephlab.ai/,https://www.ycombinator.com/companies/aleph-lab,AI language buddy in the games kids love,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Helonic,helonic,https://helonic.com,https://www.ycombinator.com/companies/helonic,Automatic Construction Drawing Clash Detection ,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,FinalDose,finaldose,https://finaldose.ai/,https://www.ycombinator.com/companies/finaldose,"Programmable DNA drug destroying all cancers, unlocking 80% of targets",Spring 2026,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Rovr,rovr,https://www.withrovr.com/,https://www.ycombinator.com/companies/rovr,AI FDE Engine that runs your engineering workflows,Fall 2025,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Compyle,compyle,https://compyle.ai,https://www.ycombinator.com/companies/compyle,The coding agent that actually collaborates with you,Fall 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Frontier Computing,frontier-computing,https://frontier.site,https://www.ycombinator.com/companies/frontier-computing,Frontier grows scalable biological brains as an ML training substrate,Summer 2026,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
